category,headline,short_description,date,headline_finbert_sentiment,headline_finbert_score,desc_finbert_sentiment,desc_finbert_score,headline_finbert_numerical,desc_finbert_numerical,avg_finbert_sentiment
POLITICS,sen. ron johnson is betting on conspiracy theories for reelection,Wisconsin's Republican senator is a COVID-19 truther in a swing state.,2022-01-28,neutral,0.8314242362976074,neutral,0.8050195574760437,0,0,0.0
POLITICS,‘quick reaction forces’ and the lingering mysteries of the plot against the capitol,"The Oath Keeper “QRFs” show how things could have been a lot worse, and how much more there is to learn.",2022-01-28,neutral,0.6510880589485168,neutral,0.8912497162818909,0,0,0.0
POLITICS,florida's 'don't say gay' bill aims to limit lgbtq discussions in schools,"Opponents say the GOP-backed law would harm LGBTQ families and make teachers ""fearful of providing a safe, inclusive classroom.”",2022-01-27,neutral,0.857044517993927,negative,0.9232401251792908,0,-1,-0.5
POLITICS,sen. ron johnson's latest covid conspiracy: athletes 'dropping dead' from vaccines,First things first: They’re not.,2022-01-27,neutral,0.4941275715827942,neutral,0.8866361379623413,0,0,0.0
WORLD NEWS,there will be no natural snow at the winter olympics in beijing,Take 49 million gallons of water. Add air and mix thoroughly. Spray where ski area should go.,2022-01-26,neutral,0.939153790473938,neutral,0.9204489588737488,0,0,0.0
POLITICS,eric trump's oblivious boast about his father gets a brutal fact-check,The former president's son received a quick reminder about his father.,2022-01-26,negative,0.8422454595565796,neutral,0.8242654204368591,-1,0,-0.5
POLITICS,anatomy of a gop non-scandal,A call to a radio show from a Virginia parent spread to top conservative pundits — but it quickly turned into a bad game of telephone.,2022-01-26,neutral,0.7905292510986328,negative,0.9090316891670227,0,-1,-0.5
POLITICS,whoopi goldberg slams bill maher’s ‘flippant’ covid-19 commentary,"The ""View"" co-host said the ""Real Time"" comedian's gags were ""not really funny to people who have lost their kids"" to the coronavirus.",2022-01-25,negative,0.5723581314086914,negative,0.6594845652580261,-1,-1,-1.0
POLITICS,florida sen. rick scott touts infrastructure funding he voted against,"The Florida Republican railed against the ""reckless spending"" contained in the measure, which passed with wide bipartisan support last year.",2022-01-25,negative,0.47006726264953613,negative,0.47520023584365845,-1,-1,-1.0
POLITICS,aaron rodgers rips joe biden and 'fake white house' in anti-vax rant,The Green Bay Packers quarterback also seemed to question the 2020 election.,2022-01-24,negative,0.8164286613464355,negative,0.6112847328186035,-1,-1,-1.0
BUSINESS,"stocks climb back after steep slide on fed, ukraine jitters","Stocks notched modest gains after climbing back from a steep slide that had knocked more than 1,200 points off the Dow Jones Industrial Average.",2022-01-24,negative,0.8470414280891418,positive,0.9002707004547119,-1,1,0.0
U.S. NEWS,taxpayers face overloaded irs as filing season opens monday,"With tax filing season starting Monday, U.S. taxpayers can expect the task to be more cumbersome than usual this year.",2022-01-23,negative,0.9490909576416016,negative,0.9071534872055054,-1,-1,-1.0
WORLD NEWS,beijing district orders mass virus testing ahead of olympics,The order by the district with some 2 million residents follows a series of infections as China tightens anti-disease controls before hosting the Winter Olympics.,2022-01-23,negative,0.6534331440925598,negative,0.8486456274986267,-1,-1,-1.0
U.S. NEWS,100 millionaires and billionaires sign open letter pleading for higher taxes,"""Tax us, the rich, and tax us now,"" said the letter. Otherwise, there will be ""pitchforks"" over the injustice, they warned.",2022-01-23,neutral,0.7458995580673218,negative,0.8105592131614685,0,-1,-0.5
POLITICS,peter navarro claims he saw 'nothing but peaceful people' on insurrection day,MSNBC's Ari Melber shot down Trump's former trade adviser when he pretended to be clueless about the violence.,2022-01-22,neutral,0.658258318901062,negative,0.859454870223999,0,-1,-0.5
POLITICS,"trump trolled over ron desantis threat in taunting ‘what’s the matter, donald?’ ad",The reported souring in tensions between the former president and the Florida governor gets the treatment in the anti-DeSantis spot.,2022-01-22,negative,0.5643026828765869,negative,0.7368002533912659,-1,-1,-1.0
POLITICS,"sen. josh hawley says, without irony, that democrats don't accept elections they lose",The Missouri Republican led the charge on Jan. 6 to object to Joe Biden's win -- right after he saluted pro-Trump protesters gathering at the U.S. Capitol.,2022-01-21,neutral,0.6424642205238342,negative,0.6834030747413635,0,-1,-0.5
POLITICS,mitch mcconnell actually just suggested that 'american' means 'not black',"Black lawmakers are condemning McConnell's comments, in which he appeared to differentiate between ""African-Americans"" and ""Americans.""",2022-01-21,neutral,0.8812133073806763,negative,0.8935312628746033,0,-1,-0.5
POLITICS,republican group torches kevin mccarthy over jan. 6 in scathing ad campaign,A conservative group asked the House minority leader a blunt question about Jan. 6.,2022-01-21,negative,0.8980176448822021,neutral,0.5255486965179443,-1,0,-0.5
POLITICS,cia says most 'havana syndrome' cases likely not caused by foreign powers,But questions remain. Russia has been suspected of aiming some sort of weapon at American diplomats abroad that causes debilitating ailments.,2022-01-20,neutral,0.6828556060791016,negative,0.905727207660675,0,-1,-0.5
POLITICS,william barr’s new book title has twitter wits filling in the blanks,Critics mockingly reworked the name of the former Trump attorney general's upcoming memoir.,2022-01-19,neutral,0.7506083250045776,negative,0.6170098185539246,0,-1,-0.5
MEDIA,prince william evades question about whether he supports prince andrew,"His father, Prince Charles, did the same thing a few days ago.",2022-01-19,neutral,0.8936202526092529,neutral,0.9275159239768982,0,0,0.0
SCIENCE,"‘explorer’ eagle finds a home in coastal maine, far from its native asia","Thousands of miles from its range, a wayward Steller’s sea eagle enthralls scientists and birders alike.",2022-01-19,neutral,0.7843575477600098,neutral,0.8127124309539795,0,0,0.0
POLITICS,rudy giuliani among trump allies subpoenaed by jan. 6 panel,"The House committee investigating the Capitol insurrection has issued subpoenas to some of Donald Trump's closest advisers, including Rudy Giuliani.",2022-01-18,negative,0.5975119471549988,negative,0.828003466129303,-1,-1,-1.0
WORLD NEWS,unvaccinated novak djokovic now faces french open ban,"The Serbian tennis star was this week deported from Australia, thwarting his defense of the Australian Open title.",2022-01-18,neutral,0.572808027267456,negative,0.9017027020454407,0,-1,-0.5
POLITICS,they rejected democracy. they lied. now the gop is hailing martin luther king's legacy.,Republicans who voted to overturn the presidential election and fueled a deadly riot at the U.S. Capitol say they honor MLK's life of sacrifice for the greater good.,2022-01-18,neutral,0.6917243599891663,neutral,0.6787940263748169,0,0,0.0
POLITICS,some qanon believers think jfk disguised himself as trump at arizona rally,"They claim the person who showed up at the event appeared to be shorter than the ""real"" Donald Trump.",2022-01-17,neutral,0.7264856696128845,neutral,0.6334449052810669,0,0,0.0
WORLD NEWS,cold case team shines new light on betrayal of anne frank,Evidence suggests a prominent Jewish notary may have disclosed the secret hiding place of the Frank family to German occupiers to save his own family from Nazi concentration camps.,2022-01-17,neutral,0.5306376814842224,neutral,0.7101060152053833,0,0,0.0
U.S. NEWS,"norwegian cruise cancels trip after 4 days of travel, leaving passengers bored at sea","The cruise line said the Norwegian Gem would return to New York ""shortly,"" after “COVID-related circumstances” capsized its 10-day travel plans.",2022-01-16,negative,0.9593529105186462,negative,0.9546326398849487,-1,-1,-1.0
CRIME,"florida gay rights activist found dead in landfill, prompting homicide probe","Jorge Diaz-Johnston's body was found five days after he was last seen alive in Tallahassee, authorities said.",2022-01-16,negative,0.8576098680496216,neutral,0.6092014908790588,-1,0,-0.5
POLITICS,"alexandria ocasio-cortez says 'covid was no joke,' shares photos after recovery","""For a while I’ve noted the term 'mild' is misleading when the bar is hospitalization and death,"" the congresswoman said.",2022-01-16,neutral,0.8925313949584961,negative,0.5339504480361938,0,-1,-0.5
POLITICS,eric swalwell rips steve bannon's new call to 'decertify' biden as democracy's 'endgame',"""You cannot interpret this as anything but a declaration of war on democracy,"" noted the California lawmaker.",2022-01-16,neutral,0.6282894015312195,neutral,0.7374952435493469,0,0,0.0
U.S. NEWS,prince harry files court claim over uk police protection,Prince Harry has filed a claim for a judicial review against the British government’s decision not to let him personally pay for police protection while in the U.K.,2022-01-16,negative,0.8891631364822388,negative,0.8736605048179626,-1,-1,-1.0
POLITICS,cnn unearths audio of kevin mccarthy saying trump admitted responsibility for riot,"CNN's ""K-File"" resurfaced the top House Republican's comments to a California radio station just days after the Jan. 6 insurrection.",2022-01-15,neutral,0.7471185326576233,neutral,0.803564727306366,0,0,0.0
POLITICS,a key fox news talking point awkwardly falls apart in embarrassing supercut,"The mocking ""Daily Show"" montage bids farewell to one narrative put forward on the conservative network about the Jan. 6 insurrection.",2022-01-15,negative,0.9179298877716064,neutral,0.728256344795227,-1,0,-0.5
CRIME,all hostages safe after hours-long standoff at texas synagogue,"Authorities confirmed that the suspect, who died after holding people at a synagogue near Dallas for 12 hours, was a 44-year-old British national.",2022-01-15,neutral,0.5749692320823669,negative,0.5056294798851013,0,-1,-0.5
POLITICS,texas attorney general ordered to release records about his role in jan. 6 rally,"Ken Paxton's office has so far stonewalled requests for the information, even though he is supposed to be in charge of enforcing the public records law.",2022-01-15,negative,0.8359296321868896,negative,0.80338454246521,-1,-1,-1.0
POLITICS,"rnc ripped, ridiculed over presidential debate ban threat","“Republicans can’t win a fair fight and they know it,"" responded DNC Chair Jaime Harrison.",2022-01-14,negative,0.9025654792785645,negative,0.41007089614868164,-1,-1,-1.0
SCIENCE,no life on martian meteorite found in antarctica in 1996,"Orginally, scientists thought organic compounds in the rock may have been left by living creatures, but the marks were actually caused by salty water.",2022-01-13,neutral,0.7817878723144531,neutral,0.5705936551094055,0,0,0.0
POLITICS,"laura ingraham feared more violence after jan. 6, newly released text message shows",The Fox News personality messaged then-White House chief of staff Mark Meadows with some advice for Donald Trump a week after the insurrection.,2022-01-13,neutral,0.5896998047828674,neutral,0.7387523055076599,0,0,0.0
U.S. NEWS,"unvaccinated glenn beck gets covid again, says it's 'getting into my lungs'",“Why do I need to be vaccinated again?” Beck said on Fox News last year after he first got the coronavirus.,2022-01-13,neutral,0.754297137260437,neutral,0.8829320073127747,0,0,0.0
POLITICS,jan. 6 committee asks house gop leader kevin mccarthy to testify,"The Republican lawmaker was in touch with Donald Trump the day of the Capitol riot, and the committee wants to know what they talked about.",2022-01-12,neutral,0.8616521954536438,neutral,0.9146248698234558,0,0,0.0
